fecha,producto,margen,ventas_totales
2020-02-14,Lavaplatos,0.13372052584454017,70686
2020-02-14,Contenedores,0.42690092454672846,12426
2020-02-14,Organizadores,0.38937912714000045,78498
2020-02-14,Barras de Seguridad,0.3357815957938789,54816
2020-02-14,Urinarios,0.31875038635041786,85945
2020-02-14,Escobillas,0.38034705434457283,72956
2020-02-14,Rack Toallas,0.13655659453271057,53764
2020-02-14,Pisos de Madera,0.45098801866179283,72943
2020-02-14,Modulos,0.46460851733012665,70128
2020-02-14,Espejos,0.18576259319726585,15039
2020-02-14,Accesibilidad Universal,0.4644673140720317,20442
2020-02-14,Pisos Orgánicos,0.2835762066387282,37586
2020-02-14,Gres,0.18613775255302106,93104
2020-02-14,Sanitarios Institucionales,0.3691486674392319,22625
2020-02-15,Grifería de Ducha y Tina,0.2488801567300877,76897
2020-02-15,Lavamanos,0.4220361273982651,79906
2020-02-15,Grifería de Lavamanos,0.29740039686176334,53326
2020-02-15,Cerámicos,0.3177015864454791,86162
2020-02-15,Mosaicos,0.3467134431410165,11014
2020-02-15,Toalleros,0.3951669573416102,43458
2020-02-15,WC,0.4082970123622207,33248
2020-02-15,Muebles de Baño,0.468306643385343,39061
2020-02-15,Portapapeles,0.41988750558594445,92214
2020-02-15,Complementos de Pisos Vinílicos,0.2075414057528774,53803
2020-02-15,Grifería Institucional,0.46610287396712924,96664
2020-02-15,Grifería de Cocina y Lavadero,0.11400316592272226,95178
2020-02-15,Complementos de Grifería,0.2817381692270621,30025
2020-02-15,Complementos de Sanitarios,0.199353443497283,80843
2020-02-15,Perchas,0.43345725365758336,59831
2020-02-15,Complementos de Pisos Orgánicos,0.2770182059258982,48506
2020-02-15,Pisos Vinílicos,0.4745122485875707,57195
2020-02-15,Receptáculos,0.2677558446667887,91982
2020-02-15,Mamparas de Ducha,0.21695324416487727,56218
2020-02-15,Jaboneras y Vasos,0.3395381600317756,89052
2020-02-15,Tinas,0.22041843113372522,38927
2020-02-15,Wall Panels,0.26305314319186235,64122
2020-02-15,Pisos Fotolaminados,0.2964382917532661,83539
2020-02-15,Grifería de Bidet,0.18401173980651264,17296
2020-02-15,Accesorios Institucionales,0.40577629123020176,23261
2020-02-15,Bidet,0.10459698931924613,66704
2020-02-15,Lavaplatos,0.46961074817029314,23652
2020-02-15,Contenedores,0.16418504570849057,45529
2020-02-15,Organizadores,0.47701252300804675,59393
2020-02-15,Barras de Seguridad,0.4526762447374032,45436
2020-02-15,Urinarios,0.43059523607830497,25954
2020-02-15,Escobillas,0.14417274536444108,22356
2020-02-15,Rack Toallas,0.10318576189818046,12187
2020-02-15,Pisos de Madera,0.1999827785590485,31225
2020-02-15,Modulos,0.31422152595186903,67620
2020-02-15,Espejos,0.39701233313616857,36489
2020-02-15,Accesibilidad Universal,0.4314222391624326,81832
2020-02-15,Pisos Orgánicos,0.4312467316025371,12591
2020-02-15,Gres,0.42372975931410495,58516
2020-02-15,Sanitarios Institucionales,0.23069701681201635,76736
2020-02-16,Grifería de Ducha y Tina,0.3022536613687835,94774
2020-02-16,Lavamanos,0.19271343611574002,33408
2020-02-16,Grifería de Lavamanos,0.14102718503343592,10136
2020-02-16,Cerámicos,0.13105631039551252,69500
2020-02-16,Mosaicos,0.30125298902061604,76197
2020-02-16,Toalleros,0.3086397584045433,42854
2020-02-16,WC,0.4351633499407215,26322
2020-02-16,Muebles de Baño,0.2658064259267169,37518
2020-02-16,Portapapeles,0.34421870200616983,11700
2020-02-16,Complementos de Pisos Vinílicos,0.2644374435521759,33199
2020-02-16,Grifería Institucional,0.37757983620406277,71934
2020-02-16,Grifería de Cocina y Lavadero,0.2957505795882681,64316
2020-02-16,Complementos de Grifería,0.16611379605718296,46455
2020-02-16,Complementos de Sanitarios,0.445188959594785,51605
2020-02-16,Perchas,0.41577287767807647,23917
2020-02-16,Complementos de Pisos Orgánicos,0.16454512042215347,74925
2020-02-16,Pisos Vinílicos,0.1076515865749148,40954
2020-02-16,Receptáculos,0.3929655459250675,51458
2020-02-16,Mamparas de Ducha,0.19661473668067272,53939
2020-02-16,Jaboneras y Vasos,0.14736601567037277,56313
2020-02-16,Tinas,0.343101073238261,79166
2020-02-16,Wall Panels,0.25641314765095946,59298
2020-02-16,Pisos Fotolaminados,0.23426953321562385,13453
2020-02-16,Grifería de Bidet,0.4839451210853821,53370
2020-02-16,Accesorios Institucionales,0.3227513772688384,25534
2020-02-16,Bidet,0.40154602953477003,46320
2020-02-16,Lavaplatos,0.3163620015352323,90201
2020-02-16,Contenedores,0.2647458961669984,18640
2020-02-16,Organizadores,0.18146685510907395,40049
2020-02-16,Barras de Seguridad,0.2647832380136408,66053
2020-02-16,Urinarios,0.3301637549144594,79724
2020-02-16,Escobillas,0.31300162656639274,42972
2020-02-16,Rack Toallas,0.37865090848695604,38916
2020-02-16,Pisos de Madera,0.14688156227209337,86700
2020-02-16,Modulos,0.2756382261003314,81696
2020-02-16,Espejos,0.18250084553446105,68692
2020-02-16,Accesibilidad Universal,0.40592038898371097,25810
2020-02-16,Pisos Orgánicos,0.18172655335958812,10192
2020-02-16,Gres,0.1072496164182919,22816
2020-02-16,Sanitarios Institucionales,0.4429235609443364,60940
2020-02-17,Grifería de Ducha y Tina,0.2632476227303693,46468
2020-02-17,Lavamanos,0.18876018431374916,57897
2020-02-17,Grifería de Lavamanos,0.20130895340908606,52056
2020-02-17,Cerámicos,0.31426263973903146,43272
2020-02-17,Mosaicos,0.4496682728628104,37048
2020-02-17,Toalleros,0.2940378639918161,53954
2020-02-17,WC,0.21420351204740462,10717
2020-02-17,Muebles de Baño,0.30422471816373525,59810
2020-02-17,Portapapeles,0.44198960782458974,14994
2020-02-17,Complementos de Pisos Vinílicos,0.10534707330375825,53949
2020-02-17,Grifería Institucional,0.25513043596677254,52215
2020-02-17,Grifería de Cocina y Lavadero,0.10620333225063688,61759
2020-02-17,Complementos de Grifería,0.18318254371575599,12581
2020-02-17,Complementos de Sanitarios,0.291704035965815,65480
2020-02-17,Perchas,0.3972326158525521,35307
2020-02-17,Complementos de Pisos Orgánicos,0.31823407306765916,86848
2020-02-17,Pisos Vinílicos,0.12964216902994685,57937
2020-02-17,Receptáculos,0.30534728408996625,12382
2020-02-17,Mamparas de Ducha,0.19261937438601953,55276
2020-02-17,Jaboneras y Vasos,0.32362371397864087,36946
2020-02-17,Tinas,0.18804453036190127,83933
2020-02-17,Wall Panels,0.24901330950382033,89930
2020-02-17,Pisos Fotolaminados,0.3826537053870386,32010
2020-02-17,Grifería de Bidet,0.24779277361255214,12890
2020-02-17,Accesorios Institucionales,0.36269179388864325,18026
2020-02-17,Bidet,0.2516906148721796,43665
2020-02-17,Lavaplatos,0.36467371535994264,57664
2020-02-17,Contenedores,0.24929646255169355,10670
2020-02-17,Organizadores,0.421797856972729,65612
2020-02-17,Barras de Seguridad,0.14147143229371062,64319
2020-02-17,Urinarios,0.12658533031050886,31639
2020-02-17,Escobillas,0.2704283910504388,44660
2020-02-17,Rack Toallas,0.30842927620335514,69197
2020-02-17,Pisos de Madera,0.4212008287831349,21577
2020-02-17,Modulos,0.40340075236655626,54386
2020-02-17,Espejos,0.3684629893518755,99791
2020-02-17,Accesibilidad Universal,0.3852943472333348,96598
2020-02-17,Pisos Orgánicos,0.3649935787766433,45710
2020-02-17,Gres,0.4561638068877314,45740
2020-02-17,Sanitarios Institucionales,0.16347154947587397,86502
2020-02-18,Grifería de Ducha y Tina,0.3421647030030349,91471
2020-02-18,Lavamanos,0.4097210731778381,76025
2020-02-18,Grifería de Lavamanos,0.3315227018047762,36069
2020-02-18,Cerámicos,0.4033069168224237,94811
2020-02-18,Mosaicos,0.2895684880464411,49178
2020-02-18,Toalleros,0.20837707932654617,70935
2020-02-18,WC,0.3354019740635955,48712
2020-02-18,Muebles de Baño,0.1966002511971334,43722
2020-02-18,Portapapeles,0.4446054828907574,86509
2020-02-18,Complementos de Pisos Vinílicos,0.4631354055534137,53307
2020-02-18,Grifería Institucional,0.39830135163045044,31839
2020-02-18,Grifería de Cocina y Lavadero,0.13078866775234965,94481
2020-02-18,Complementos de Grifería,0.1534602325642072,59522
2020-02-18,Complementos de Sanitarios,0.4287323786341437,17485
2020-02-18,Perchas,0.41849658021654745,26767
2020-02-18,Complementos de Pisos Orgánicos,0.3197370579611031,86280
2020-02-18,Pisos Vinílicos,0.20562479387748753,61877
2020-02-18,Receptáculos,0.39929313253275833,32588
2020-02-18,Mamparas de Ducha,0.22980472007013686,57788
2020-02-18,Jaboneras y Vasos,0.43036708292641224,54948
2020-02-18,Tinas,0.3778563835574912,76458
2020-02-18,Wall Panels,0.33812130637099563,83493
2020-02-18,Pisos Fotolaminados,0.12525611717095653,53395
2020-02-18,Grifería de Bidet,0.2846091710354427,47701
2020-02-18,Accesorios Institucionales,0.41468333628292364,59145
2020-02-18,Bidet,0.37957953139495426,10203
2020-02-18,Lavaplatos,0.1602432412873096,39063
2020-02-18,Contenedores,0.11245963711735643,76629
2020-02-18,Organizadores,0.2660963889336162,35183
2020-02-18,Barras de Seguridad,0.1973586732874122,29259
2020-02-18,Urinarios,0.11559172826445217,43457
2020-02-18,Escobillas,0.4135089556068997,12103
2020-02-18,Rack Toallas,0.18042606081997806,54535
2020-02-18,Pisos de Madera,0.23011624734469913,88278
2020-02-18,Modulos,0.49846306939951157,38901
2020-02-18,Espejos,0.13773097051641747,91159
2020-02-18,Accesibilidad Universal,0.19960349444363598,60357
2020-02-18,Pisos Orgánicos,0.3827351423122165,48437
2020-02-18,Gres,0.1379671747286679,85403
2020-02-18,Sanitarios Institucionales,0.23065569977036438,74286
2020-02-19,Grifería de Ducha y Tina,0.42053919674952345,24908
2020-02-19,Lavamanos,0.44320930840289174,47228
2020-02-19,Grifería de Lavamanos,0.28633030128924986,38302
2020-02-19,Cerámicos,0.22161210897919986,94748
2020-02-19,Mosaicos,0.15203226793157879,86234
2020-02-19,Toalleros,0.24417073085659446,80130
2020-02-19,WC,0.26240472068244425,24334
2020-02-19,Muebles de Baño,0.13208889858228565,16644
2020-02-19,Portapapeles,0.1928072721235243,42933
2020-02-19,Complementos de Pisos Vinílicos,0.10685991276607926,43687
2020-02-19,Grifería Institucional,0.3494972339456036,27375
2020-02-19,Grifería de Cocina y Lavadero,0.22358239602726107,75206
2020-02-19,Complementos de Grifería,0.4348478511322609,93178
2020-02-19,Complementos de Sanitarios,0.10213846434174578,56287
2020-02-19,Perchas,0.26592604775557893,86312
2020-02-19,Complementos de Pisos Orgánicos,0.1277313321551059,81196
2020-02-19,Pisos Vinílicos,0.4026920668274272,20922
2020-02-19,Receptáculos,0.3704501590353161,43340
2020-02-19,Mamparas de Ducha,0.2556921886767154,94178
2020-02-19,Jaboneras y Vasos,0.44736431517655284,43418
2020-02-19,Tinas,0.4716558080061851,82374
2020-02-19,Wall Panels,0.34741082348727426,78798
2020-02-19,Pisos Fotolaminados,0.1846543594279445,32164
2020-02-19,Grifería de Bidet,0.4924471631471743,24211
2020-02-19,Accesorios Institucionales,0.44441811980132473,77753
2020-02-19,Bidet,0.38604006451348005,89768
2020-02-19,Lavaplatos,0.3016015054385304,63535
2020-02-19,Contenedores,0.2819057370210645,62113
2020-02-19,Organizadores,0.24497252904633166,73185
2020-02-19,Barras de Seguridad,0.1440253136804461,46182
2020-02-19,Urinarios,0.37635359062032914,29288
2020-02-19,Escobillas,0.3594555827075262,94425
2020-02-19,Rack Toallas,0.32187508391203457,74575
2020-02-19,Pisos de Madera,0.4241034346798126,49104
2020-02-19,Modulos,0.1717424041156964,71845
2020-02-19,Espejos,0.2820687966934626,33470
2020-02-19,Accesibilidad Universal,0.28116442810704434,69821
2020-02-19,Pisos Orgánicos,0.16789137143076927,54435
2020-02-19,Gres,0.3741581373784023,22192
2020-02-19,Sanitarios Institucionales,0.3438789700610464,96795
2020-02-20,Grifería de Ducha y Tina,0.2819489771211473,14627
2020-02-20,Lavamanos,0.4843680587715299,78226
2020-02-20,Grifería de Lavamanos,0.35561286356596833,67433
2020-02-20,Cerámicos,0.26075487995629204,29404
2020-02-20,Mosaicos,0.33379991821231614,29173
2020-02-20,Toalleros,0.35703104412945363,33989
2020-02-20,WC,0.33327632171083904,34519
2020-02-20,Muebles de Baño,0.1379633765069385,86949
2020-02-20,Portapapeles,0.3810560823432916,99049
2020-02-20,Complementos de Pisos Vinílicos,0.13382615123889516,31119
2020-02-20,Grifería Institucional,0.34652579689315854,49350
2020-02-20,Grifería de Cocina y Lavadero,0.4531659266074889,88653
2020-02-20,Complementos de Grifería,0.33871056798467586,92895
2020-02-20,Complementos de Sanitarios,0.4451987325435488,76798
2020-02-20,Perchas,0.37338151096300354,69546
2020-02-20,Complementos de Pisos Orgánicos,0.39497043430827095,98151
2020-02-20,Pisos Vinílicos,0.4538333171684751,39768
2020-02-20,Receptáculos,0.49889515996144107,52788
2020-02-20,Mamparas de Ducha,0.45894634631637277,56830
2020-02-20,Jaboneras y Vasos,0.34121582202131334,25160
2020-02-20,Tinas,0.28600380701057104,37230
2020-02-20,Wall Panels,0.4103646131229224,41085
2020-02-20,Pisos Fotolaminados,0.2341116200313183,15750
2020-02-20,Grifería de Bidet,0.258384635499042,45903
2020-02-20,Accesorios Institucionales,0.45675724130262507,97954
2020-02-20,Bidet,0.3207508545684743,58225
2020-02-20,Lavaplatos,0.12841395561760086,45179
2020-02-20,Contenedores,0.16724725135971835,35338
2020-02-20,Organizadores,0.2876428844190315,42101
2020-02-20,Barras de Seguridad,0.4769533816009107,55619
2020-02-20,Urinarios,0.2753826861002313,29539
2020-02-20,Escobillas,0.48923071916491934,75149
2020-02-20,Rack Toallas,0.1664087294571443,64567
2020-02-20,Pisos de Madera,0.10348245882501744,71799
2020-02-20,Modulos,0.18290919162706706,35479
2020-02-20,Espejos,0.18788271615656016,65863
2020-02-20,Accesibilidad Universal,0.15187159128969416,25408
2020-02-20,Pisos Orgánicos,0.24147867463229358,92956
2020-02-20,Gres,0.12502593688778063,54825
2020-02-20,Sanitarios Institucionales,0.42360945611667056,54254
2020-02-21,Grifería de Ducha y Tina,0.41072133285595525,22453
2020-02-21,Lavamanos,0.44586356874325606,87694
2020-02-21,Grifería de Lavamanos,0.20854638541560422,57893
2020-02-21,Cerámicos,0.29381519803200434,99462
2020-02-21,Mosaicos,0.38267021347108,13373
2020-02-21,Toalleros,0.42152195619339006,20692
2020-02-21,WC,0.2913984465023848,44057
2020-02-21,Muebles de Baño,0.30220350415594555,32765
2020-02-21,Portapapeles,0.2246759314060166,95103
2020-02-21,Complementos de Pisos Vinílicos,0.16969736065815183,48230
2020-02-21,Grifería Institucional,0.13290892971082477,95238
2020-02-21,Grifería de Cocina y Lavadero,0.4936937996937736,83193
2020-02-21,Complementos de Grifería,0.4289524844741418,20345
2020-02-21,Complementos de Sanitarios,0.21276761716189166,51185
2020-02-21,Perchas,0.2833725696525752,80744
2020-02-21,Complementos de Pisos Orgánicos,0.3297150300360844,38018
2020-02-21,Pisos Vinílicos,0.49670915239169977,83616
2020-02-21,Receptáculos,0.4448811894632755,19486
2020-02-21,Mamparas de Ducha,0.11798457663662046,68870
2020-02-21,Jaboneras y Vasos,0.43604323137568,53856
2020-02-21,Tinas,0.4060641315267065,96055
2020-02-21,Wall Panels,0.24858690504975073,38378
2020-02-21,Pisos Fotolaminados,0.30910405662474794,59996
2020-02-21,Grifería de Bidet,0.3966565807344169,75982
2020-02-21,Accesorios Institucionales,0.3238315417861368,27618
2020-02-21,Bidet,0.3632330338996762,41480
2020-02-21,Lavaplatos,0.4439178699246583,33569
2020-02-21,Contenedores,0.14929303028652996,69174
2020-02-21,Organizadores,0.2815959644798796,45303
2020-02-21,Barras de Seguridad,0.17856768634880696,77568
2020-02-21,Urinarios,0.17019665095254294,47842
2020-02-21,Escobillas,0.3944959240535333,90059
2020-02-21,Rack Toallas,0.29584978482009794,11630
2020-02-21,Pisos de Madera,0.26111033329315997,98059
2020-02-21,Modulos,0.3210649071106993,58920
2020-02-21,Espejos,0.3966410477807142,90357
2020-02-21,Accesibilidad Universal,0.15266143551730338,91972
2020-02-21,Pisos Orgánicos,0.21145722524601457,99499
2020-02-21,Gres,0.2963060026849442,16901
2020-02-21,Sanitarios Institucionales,0.43028438062426677,18597
2020-02-22,Grifería de Ducha y Tina,0.34154039301611117,73909
2020-02-22,Lavamanos,0.4879706101380764,18263
2020-02-22,Grifería de Lavamanos,0.24846780640781257,35805
2020-02-22,Cerámicos,0.2011193776063092,96402
2020-02-22,Mosaicos,0.4575940820187844,82779
2020-02-22,Toalleros,0.3227139643712752,59500
2020-02-22,WC,0.41837055485740093,67021
2020-02-22,Muebles de Baño,0.49540865919817867,73400
2020-02-22,Portapapeles,0.20105841224851467,86537
2020-02-22,Complementos de Pisos Vinílicos,0.30878120139142556,30862
2020-02-22,Grifería Institucional,0.2052989386072045,63772
2020-02-22,Grifería de Cocina y Lavadero,0.34939113220771856,12985
2020-02-22,Complementos de Grifería,0.4170379252836539,51235
2020-02-22,Complementos de Sanitarios,0.25061211511571935,10336
2020-02-22,Perchas,0.16081942696979673,55536
2020-02-22,Complementos de Pisos Orgánicos,0.32173498973613796,61148
2020-02-22,Pisos Vinílicos,0.1375106105028066,78665
2020-02-22,Receptáculos,0.19483388340693605,81386
2020-02-22,Mamparas de Ducha,0.1160236476202778,87485
2020-02-22,Jaboneras y Vasos,0.3439766234384207,87273
2020-02-22,Tinas,0.4143250581873493,64028
2020-02-22,Wall Panels,0.2872276216937161,81128
2020-02-22,Pisos Fotolaminados,0.38099533663538754,92806
2020-02-22,Grifería de Bidet,0.2949061416400203,66830
2020-02-22,Accesorios Institucionales,0.33876427621866245,76406
2020-02-22,Bidet,0.47406883469059735,59649
2020-02-22,Lavaplatos,0.2591462812069709,43885
2020-02-22,Contenedores,0.29027512720438353,40676
2020-02-22,Organizadores,0.4051573342217457,60799
2020-02-22,Barras de Seguridad,0.23616462244570388,82307
2020-02-22,Urinarios,0.36801301512302675,41923
2020-02-22,Escobillas,0.3039416038201831,88388
2020-02-22,Rack Toallas,0.12009720392919286,63664
2020-02-22,Pisos de Madera,0.44119279813223666,45464
2020-02-22,Modulos,0.43567215799211945,29456
2020-02-22,Espejos,0.41840296097091334,56922
2020-02-22,Accesibilidad Universal,0.27961550717205036,46639
2020-02-22,Pisos Orgánicos,0.11984574933553499,93424
2020-02-22,Gres,0.4093524191128999,88840
2020-02-22,Sanitarios Institucionales,0.3433278000031087,67415
2020-02-23,Grifería de Ducha y Tina,0.4689469938680412,39963
2020-02-23,Lavamanos,0.251900609167727,62265
2020-02-23,Grifería de Lavamanos,0.2568374307618291,38810
2020-02-23,Cerámicos,0.32738595940317594,32800
2020-02-23,Mosaicos,0.18431257974187532,85476
2020-02-23,Toalleros,0.32631262193639854,38054
2020-02-23,WC,0.4709420722345189,55397
2020-02-23,Muebles de Baño,0.1264660755337762,35068
2020-02-23,Portapapeles,0.4307434243891013,80453
2020-02-23,Complementos de Pisos Vinílicos,0.13501946561111225,96242
2020-02-23,Grifería Institucional,0.26743291421259563,33383
2020-02-23,Grifería de Cocina y Lavadero,0.11204154888452758,33666
2020-02-23,Complementos de Grifería,0.2175103624697563,44642
2020-02-23,Complementos de Sanitarios,0.35483788032977703,20234
2020-02-23,Perchas,0.34458544449026435,21410
2020-02-23,Complementos de Pisos Orgánicos,0.176923958413451,11051
2020-02-23,Pisos Vinílicos,0.4392436940062521,86918
2020-02-23,Receptáculos,0.33985102738396855,66563
2020-02-23,Mamparas de Ducha,0.395626790375749,87475
2020-02-23,Jaboneras y Vasos,0.4853441281784152,10307
2020-02-23,Tinas,0.37124553238168356,45944
2020-02-23,Wall Panels,0.23875439054575423,37323
2020-02-23,Pisos Fotolaminados,0.49604353843474636,97225
2020-02-23,Grifería de Bidet,0.21125166219464497,65021
2020-02-23,Accesorios Institucionales,0.13157576117862224,89866
2020-02-23,Bidet,0.4398136861951606,11961
2020-02-23,Lavaplatos,0.2373546808710577,42551
2020-02-23,Contenedores,0.316401159571065,65755
2020-02-23,Organizadores,0.17429322880207426,58847
2020-02-23,Barras de Seguridad,0.2811254856843667,30389
2020-02-23,Urinarios,0.12472338427568906,71576
2020-02-23,Escobillas,0.19599574554798302,92103
2020-02-23,Rack Toallas,0.3380851336507499,98535
2020-02-23,Pisos de Madera,0.23657010784171933,86524
2020-02-23,Modulos,0.27868581090340816,15698
2020-02-23,Espejos,0.1986634463221626,65805
2020-02-23,Accesibilidad Universal,0.12403856415126807,60248
2020-02-23,Pisos Orgánicos,0.40047085478161715,54041
2020-02-23,Gres,0.17087700040447645,79783
2020-02-23,Sanitarios Institucionales,0.42696313892244375,29738
2020-02-24,Grifería de Ducha y Tina,0.12224220867218426,59422
2020-02-24,Lavamanos,0.2849564707650163,22392
2020-02-24,Grifería de Lavamanos,0.3654094375653809,25641
2020-02-24,Cerámicos,0.3868482273888775,28782
2020-02-24,Mosaicos,0.24270748464930905,87963
2020-02-24,Toalleros,0.4636701056214343,30566
2020-02-24,WC,0.21954285410361232,16511
2020-02-24,Muebles de Baño,0.20865327250974786,36177
2020-02-24,Portapapeles,0.1738529829389477,33929
2020-02-24,Complementos de Pisos Vinílicos,0.34151879677163843,39523
2020-02-24,Grifería Institucional,0.43237966842202735,87525
2020-02-24,Grifería de Cocina y Lavadero,0.16933722119011235,44812
2020-02-24,Complementos de Grifería,0.31258196567572216,61493
2020-02-24,Complementos de Sanitarios,0.37286126462465397,50953
2020-02-24,Perchas,0.21997682791080908,64195
2020-02-24,Complementos de Pisos Orgánicos,0.39355325232101657,33576
2020-02-24,Pisos Vinílicos,0.1657622116315515,35464
2020-02-24,Receptáculos,0.25604809387533567,45440
2020-02-24,Mamparas de Ducha,0.11809967560755515,66683
2020-02-24,Jaboneras y Vasos,0.3932000428890493,11987
2020-02-24,Tinas,0.3325668422328082,88484
2020-02-24,Wall Panels,0.4283924069196564,78309
2020-02-24,Pisos Fotolaminados,0.3092572082788661,67535
2020-02-24,Grifería de Bidet,0.45935458663361395,66561
2020-02-24,Accesorios Institucionales,0.32423192360041947,17347
2020-02-24,Bidet,0.10432443345407855,65798
2020-02-24,Lavaplatos,0.20157510876947848,96207
2020-02-24,Contenedores,0.14178180724006056,70652
2020-02-24,Organizadores,0.13026444156164435,30922
2020-02-24,Barras de Seguridad,0.4922272908242894,30316
2020-02-24,Urinarios,0.19051010032663995,40266
2020-02-24,Escobillas,0.33793895180076383,34000
2020-02-24,Rack Toallas,0.3798820824397905,12866
2020-02-24,Pisos de Madera,0.36348705549080884,28395
2020-02-24,Modulos,0.18922482461710277,14006
2020-02-24,Espejos,0.16900955077854485,60042
2020-02-24,Accesibilidad Universal,0.39926433055507426,39631
2020-02-24,Pisos Orgánicos,0.4753262914605264,72901
2020-02-24,Gres,0.26941916639675856,51574
2020-02-24,Sanitarios Institucionales,0.48788945311919085,98020
2020-02-25,Grifería de Ducha y Tina,0.1960282961950266,49454
2020-02-25,Lavamanos,0.12110610314384106,64710
2020-02-25,Grifería de Lavamanos,0.18730394907749182,85886
2020-02-25,Cerámicos,0.3297747023488823,39432
2020-02-25,Mosaicos,0.331052701737769,82373
2020-02-25,Toalleros,0.4590974266038902,15454
2020-02-25,WC,0.4282784643067118,53618
2020-02-25,Muebles de Baño,0.24032764373400625,57111
2020-02-25,Portapapeles,0.16332156004224574,69993
2020-02-25,Complementos de Pisos Vinílicos,0.16241432453599078,88672
2020-02-25,Grifería Institucional,0.24333386266866952,96444
2020-02-25,Grifería de Cocina y Lavadero,0.4363634841611629,82045
2020-02-25,Complementos de Grifería,0.17306895369586728,59223
2020-02-25,Complementos de Sanitarios,0.4233622955574764,75333
2020-02-25,Perchas,0.40475344474497754,59420
2020-02-25,Complementos de Pisos Orgánicos,0.28364960931467237,19460
2020-02-25,Pisos Vinílicos,0.181698703564867,19275
2020-02-25,Receptáculos,0.14745750629663212,23269
2020-02-25,Mamparas de Ducha,0.1306273033734156,75942
2020-02-25,Jaboneras y Vasos,0.31262886107469245,32553
2020-02-25,Tinas,0.4748435779678708,27369
2020-02-25,Wall Panels,0.2630992420010929,78154
2020-02-25,Pisos Fotolaminados,0.36256384140026277,98209
2020-02-25,Grifería de Bidet,0.23284391332324983,15368
2020-02-25,Accesorios Institucionales,0.38590131057757837,70294
2020-02-25,Bidet,0.2670667983267979,17566
2020-02-25,Lavaplatos,0.34511833421460414,34042
2020-02-25,Contenedores,0.11761615175538576,37042
2020-02-25,Organizadores,0.13072121932576863,28323
2020-02-25,Barras de Seguridad,0.32026535177634063,50863
2020-02-25,Urinarios,0.4760732765008331,20283
2020-02-25,Escobillas,0.42586840188399566,72780
2020-02-25,Rack Toallas,0.2752706866665421,60225
2020-02-25,Pisos de Madera,0.14234972728525175,47663
2020-02-25,Modulos,0.4000113648568765,71381
2020-02-25,Espejos,0.37032917004162946,86173
2020-02-25,Accesibilidad Universal,0.21123980602654258,39134
2020-02-25,Pisos Orgánicos,0.25810372617246313,79443
2020-02-25,Gres,0.32253120290283177,56799
2020-02-25,Sanitarios Institucionales,0.43092085989489837,72653
2020-02-26,Grifería de Ducha y Tina,0.1625134838199105,15313
2020-02-26,Lavamanos,0.3228162053100141,38807
2020-02-26,Grifería de Lavamanos,0.3009709148665506,55226
2020-02-26,Cerámicos,0.2049371867123783,13558
2020-02-26,Mosaicos,0.18817840169816757,62999
2020-02-26,Toalleros,0.1200857726761821,68219
2020-02-26,WC,0.46656821781282654,43769
2020-02-26,Muebles de Baño,0.22663470396346047,63218
2020-02-26,Portapapeles,0.1365496419441637,37877
2020-02-26,Complementos de Pisos Vinílicos,0.3125176073403728,48084
2020-02-26,Grifería Institucional,0.41238554545777417,26806
2020-02-26,Grifería de Cocina y Lavadero,0.3925985856172557,47034
2020-02-26,Complementos de Grifería,0.4574378345800526,29094
2020-02-26,Complementos de Sanitarios,0.43317188622969127,67221
2020-02-26,Perchas,0.47726992918451405,49531
2020-02-26,Complementos de Pisos Orgánicos,0.251616194153214,93973
2020-02-26,Pisos Vinílicos,0.20046770701936054,29601
2020-02-26,Receptáculos,0.19980123187309673,81545
2020-02-26,Mamparas de Ducha,0.3056381770205039,19417
2020-02-26,Jaboneras y Vasos,0.3292168802476063,78207
2020-02-26,Tinas,0.45374206018230145,88270
2020-02-26,Wall Panels,0.20879944213774243,13722
2020-02-26,Pisos Fotolaminados,0.385138398344382,50031
2020-02-26,Grifería de Bidet,0.486298883927899,68819
2020-02-26,Accesorios Institucionales,0.1935587725888814,51938
2020-02-26,Bidet,0.23832243936417,59877
2020-02-26,Lavaplatos,0.428170728103608,50469
2020-02-26,Contenedores,0.15296184539858185,94117
2020-02-26,Organizadores,0.41331919318241905,37386
2020-02-26,Barras de Seguridad,0.412075707393198,23704
2020-02-26,Urinarios,0.3414115226004484,72993
2020-02-26,Escobillas,0.1481550315156356,35416
2020-02-26,Rack Toallas,0.17247331162003313,60258
2020-02-26,Pisos de Madera,0.4548477268894794,88916
2020-02-26,Modulos,0.22288656680850838,56335
2020-02-26,Espejos,0.4667768192803664,73768
2020-02-26,Accesibilidad Universal,0.16409024039060252,41980
2020-02-26,Pisos Orgánicos,0.32616798704309696,95016
2020-02-26,Gres,0.41888442903150513,95481
2020-02-26,Sanitarios Institucionales,0.13365106490375314,40009
2020-02-27,Grifería de Ducha y Tina,0.23621793419195877,16782
2020-02-27,Lavamanos,0.10663699225303916,35933
2020-02-27,Grifería de Lavamanos,0.16384996057286688,85874
2020-02-27,Cerámicos,0.19399771101387664,60772
2020-02-27,Mosaicos,0.4339788822777615,96700
2020-02-27,Toalleros,0.22184094230967621,95712
2020-02-27,WC,0.19259008550611925,15695
2020-02-27,Muebles de Baño,0.21108763494033755,57224
2020-02-27,Portapapeles,0.2678509531227241,70410
